CODIGO,GLOSA,FONASA,ISAPRE,PARTICULAR,N ORDEN,CATEGORIA
1,PABELLON 1,119700,105081,140490,2,Pabellon
2,PABELLON 2,140700,157500,163065,2,Pabellon
3,PABELLON 3,184800,196937,203805,2,Pabellon
4,PABELLON 4,227850,260010,269115,2,Pabellon
5,PABELLON 5,368550,418736,433335,2,Pabellon
6,PABELLON 6,572250,649892,672525,2,Pabellon
7,PABELLON 7,715050,813344,841575,2,Pabellon
8,PABELLON 8,961800,1075314,1112685,2,Pabellon
9,PABELLON 9,1130850,1285969,1330665,2,Pabellon
10,PABELLON 10,1365000,1543934,1597575,2,Pabellon
11,PABELLON 11,1573950,1860980,1925700,2,Pabellon
12,PABELLON 12,1921500,2164284,2239440,2,Pabellon
13,PABELLON 13,2116800,2571936,2661330,2,Pabellon
14,PABELLON 14,2415000,2694409,2788065,2,Pabellon
101001,CONSULTA DE MEDICINA GENERAL,14870,36742,41500,34,Consulta
101201,CONSULTA MEDICA DE ESPECIALIDAD EN DERMATOLOGIA,26830,59032,76500,34,Consulta
101203,CONSULTA MEDICA DE ESPECIALIDAD EN NEUROCIRUGIA,26830,65646,66500,34,Consulta
101205,CONSULTA MEDICA DE ESPECIALIDAD EN OTORRINOLARINGOLOGIA,26830,45928,66500,34,Consulta
101206,CONSULTA MÉDICA DE ESPECIALIDAD EN REUMATOLOGÍA,76500,76500,76500,34,Consulta
101209,CONSULTA MEDICA DE ESPECIALIDAD EN NEUROLOGIA ADULTOS,76500,76500,76500,34,Consulta
101211,CONSULTA MÉDICA DE ESPECIALIDAD EN ONCOLOGÍA MÉDICA,66500,62700,66500,34,Consulta
101301,CONSULTA MEDICA DE ESPECIALIDAD EN CARDIOLOGIA,18890,59032,66500,34,Consulta
101302,CONSULTA MÉDICA DE ESPECIALIDAD EN HEMATOLOGÍA,66500,66500,66500,34,Consulta
101303,CONSULTA MEDICA DE ESPECIALIDAD EN INFECTOLOGIA,18890,59032,66500,34,Consulta
101306,CONSULTA MÉDICA DE ESPECIALIDAD EN MEDICINA FÍSICA Y REHABILITACIÓN,76500,76500,76500,34,Consulta
101307,CONSULTA MEDICA DE ESPECIALIDAD EN MEDICINA INTERNA,18890,45928,58500,34,Consulta
101308,CONSULTA MEDICA DE ESPECIALIDAD EN OBSTETRICIA Y GINECOLOGIA,18890,45928,50000,34,Consulta
101309,CONSULTA MEDICA DE ESPECIALIDAD EN PEDIATRIA,18890,45928,58500,34,Consulta
101310,CONSULTA MEDICA DE ESPECIALIDAD EN TRAUMATOLOGIA Y ORTOPEDIA,18890,45928,58500,34,Consulta
101311,CONSULTA MEDICA DE ESPECIALIDAD EN UROLOGIA,26830,45928,58500,34,Consulta
101312,CONSULTA MEDICA DE ESPECIALIDAD EN CIRUGIA GENERAL,18890,45928,58500,34,Consulta
101313,"CONSULTA MEDICA DE ESPECIALIDAD EN CIRUGÍA DE CABEZA, CUELLO Y MÁXILOFACIAL",18890,45928,66500,34,Consulta
101315,CONSULTA MÉDICA DE ESPECIALIDAD EN CIRUGÍA DE TÓRAX,18890,45928,66500,34,Consulta
101316,CONSULTA MEDICA DE ESPECIALIDAD CIRUGIA PLASTICA,87500,87500,87500,34,Consulta
101317,CONSULTA MEDICA DE ESPECIALIDAD EN CIRUGIA PEDIATRICA,18890,48622,58500,34,Consulta
101318,CONSULTA MEDICA DE ESPECIALIDAD EN CIRUGIA VASCULAR,18890,45928,66500,34,Consulta
101319,CONSULTA MÉDICA DE ESPECIALIDAD EN COLOPROCTOLOGIA,18890,45928,66500,34,Consulta
101321,CONSULTA MEDICA DE ESPECIALIDAD EN ENFERMEDADES RESPIRATORIAS,18890,45928,66500,34,Consulta
101323,CONSULTA MEDICA DE ESPECIALIDAD EN GASTROENTEROLOGIA ADULTO,76500,76500,76500,34,Consulta
101325,CONSULTA MEDICA DE ESPECIALIDAD EN GENETICA CLINICA,66500,66500,66500,34,Consulta
101326,CONSULTA MEDICA DE ESPECIALIDAD EN NEFROLOGIA,66500,66500,66500,34,Consulta
101335,CONSULTA PODOLOGIA,24900,24900,24900,34,Consulta
101336,CONSULTA TERAPIA OCUPACIONAL,33800,33800,33800,34,Consulta
101337,CONSULTA ESPECIALIDAD MAXILOFACIAL,58500,58500,58500,34,Consulta
101338,CONSULTA MATRONA,21800,21800,21800,34,Consulta
101340,NUTRICIONISTA ONCOLOGICA,35000,35000,35000,34,Consulta
102001,CONSULTA URGENCIA ADULTO,14870,59154,66763,34,Consulta
102002,CONSULTA URGENCIA INFANTIL,14870,59154,66763,34,Consulta
102003,CONSULTA URGENCIA ADULTO INHABIL,14870,72260,81585,34,Consulta
102004,CONSULTA URGENCIA INFANTIL INHABIL,14870,72260,81585,34,Consulta
102010,CONSULTA DE ESPECIALIDAD NUTRICIONISTA,31500,31500,31500,34,Consulta
102016,CONSULTA FONOAUDIOLOGIA,15000,15000,24900,34,Consulta
102031,CONSULTA ESPECIALIDAD NUTRIOLOGIA,58500,58500,58500,34,Consulta
201001,DIA CAMA CUIDADOS BASICOS (SALA 1 CAMA),340200,420083,434700,1,Hospitalizacion
201002,DIA CAMA CUIDADOS BASICOS (SALA 2 O MAS CAMAS),231000,274340,283920,1,Hospitalizacion
201101,DIA CAMA CUIDADOS MEDIOS (SALA 1 CAMA),449400,525165,543480,1,Hospitalizacion
201201,DIA CAMA EN UNIDAD DE CUIDADO INTENSIVO (UCI),1210650,1249226,1292655,1,Hospitalizacion
201301,DIA CAMA UNIDAD DE TRATAMIENTO INTERMEDIO (UTI),890400,918549,950460,1,Hospitalizacion
201303,DIA CAMA UTI NEONATAL HOSPITALIZACION INTEGRAL (U.T.I),892500,888250,1235850,1,Hospitalizacion
201403,DIA CAMA SALA CUNA,138600,151009,156240,1,Hospitalizacion
201407,DIA CAMA OBSERVACION - AMBULATORIO,143850,157500,163065,1,Hospitalizacion
301002,ÁCIDO FÓLICO ( ERITROCITARIO ),8080,10504,8413,8,Laboratorio
301007,ANTICOAGULANTES CIRCULANTES O ANTICOAGULANTE LÚPICO,8450,10985,14078,8,Laboratorio
301008,ANTITROMBINA III,8450,10985,14078,8,Laboratorio
301011,"TIEMPO DE COAGULACIÓN,",2420,3146,4032,8,Laboratorio
301014,"COOMBS DIRECTO, TEST DE.",2260,2938,3765,8,Laboratorio
301021,FIBRINÓGENO.,4110,5343,6847,8,Laboratorio
301024,FACTOR V,3620,4706,6031,8,Laboratorio
301025,"FACTOR VII,",8160,10608,13595,8,Laboratorio
301026,FERRITINA.,9700,12610,16160,8,Laboratorio
301028,FIERRO SÉRICO.,3420,4446,5698,8,Laboratorio
301029,"FIERRO, CAPACIDAD DE FIJACIÓN DEL",7460,9698,12428,8,Laboratorio
301030,"FIERRO, CINÉTICA DEL (CADA DETERMINACIÓN).",8400,10920,13994,8,Laboratorio
301034,GRUPOS ABO Y RHO,4030,5239,6714,8,Laboratorio
301035,HAPTOGLOBINA,7680,9984,12795,8,Laboratorio
301036,HEMATOCRITO,1250,1625,2083,8,Laboratorio
301038,HEMOGLOBINA,1250,1625,2083,8,Laboratorio
301041,HEMOGLOBINA GLICOSILADA,7300,9490,12162,8,Laboratorio
301042,HEMOGLOBINA PLASMÁTICA,1650,2145,2749,8,Laboratorio
301045,"HEMOGRAMA (INCLUYE RECUENTOS DE LEUCOCITOS Y ERITROCITOS, HEMOGLOBINA, HEMATOCRITO, FORMULA LEUCOCITARIA, CARACTERÍSTICAS DE LOS ELEMENTOS FIGURADOS Y VELOCIDAD DE ERITROSEDIMENTACIÓN)",4980,6474,8297,8,Laboratorio
301051,"ISOINMUNIZACIÓN, DETECCIÓN E IDENTIFICACIÓN DE ANTICUERPOS IRREGULARES.",8100,10530,13495,8,Laboratorio
301059,TIEMPO DE PROTROMBINA,2500,3250,4165,8,Laboratorio
301062,RECUENTO DE BASÓFILOS,1700,2210,2832,8,Laboratorio
301063,RECUENTO DE EOSINÓFILOS,1580,2054,2632,8,Laboratorio
301064,RECUENTO DE ERITROCITOS,1220,1586,2033,8,Laboratorio
301065,RECUENTO DE LEUCOCITOS,1180,1534,1966,8,Laboratorio
301066,RECUENTO DE LINFOCITOS,2050,2665,3415,8,Laboratorio
301067,RECUENTO DE PLAQUETAS,2100,2730,3499,8,Laboratorio
301068,RECUENTO DE RETICULOCITOS,1620,2106,2699,8,Laboratorio
301069,RECUENTO DIFERENCIAL,3420,4446,5698,8,Laboratorio
301072,TIEMPO DE SANGRÍA (IVY),2420,3146,4032,8,Laboratorio
301082,TRANSFERRINA,8860,11518,14761,8,Laboratorio
301085,TIEMPO PARCIAL DE TROMBOPLASTINA (TTPA),3860,5018,6431,8,Laboratorio
301086,VELOCIDAD DE ERITROSEDIMENTACIÓN - VHS,900,1170,1499,8,Laboratorio
301089,"VON WILLEBRAND, FACTOR DE",16240,21112,27056,8,Laboratorio
301091,PROTEÍNA C,50290,65377,83783,8,Laboratorio
301092,PROTEÍNA S,59470,77311,99077,8,Laboratorio
301093,RESISTENCIA PROTEÍNA C,37460,48698,62408,8,Laboratorio
301094,DETECCION DE HEMOGLOBINURIA PAROXISTICA NOCTURNA,77250,100425,128699,8,Laboratorio
301095,DÍMERO D,19310,25103,32170,8,Laboratorio
301096,PROCALCITONINA,43940,57122,73204,8,Laboratorio
301101,"PRUEBAS DE COAGULACION O COAGULOGRAMA, Agregar códigos, (Incluye códigos, 0301067, 0301012, 0301059, 0301085, 0301024)",24943,24943,24943,8,Laboratorio
301104,T (9;22) BCR-ABL P190 y P210 CUANTITATIVO,339179,339179,339179,8,Laboratorio
301500,ANTICUERPOS ANTIPLAQUETARIOS,38991,38991,38991,8,Laboratorio
301502,METALOPROTEINASA DEL FACTOR VON WILLEBRAND (ACTIVIDAD),207416,207416,207416,8,Laboratorio
301503,MUTACIÓN 20210a GEN DE LA PROTROMBINA,79692,79692,79692,8,Laboratorio
301504,ACTIVIDAD ANTI FACTOR Xa,58660,58660,58660,8,Laboratorio
301505,ESTUDIO MÉDULA OSEA MIELOGRAMA,153179,153179,153179,8,Laboratorio
301506,ELECTROFORÉSIS DE HEMOGLOBINA,58108,58108,58108,8,Laboratorio
301507,RESISTENCIA GLOBULAR OSMÓTICA,30883,30883,30883,8,Laboratorio
301508,GLUCOSA 6 FOSFATO DESHIDROGENASA,61104,61104,61104,8,Laboratorio
301509,"TIROSINA HIDROXILASA ,DETECCIÓN POR (TR)-PCR CUALITATIVO",299576,299576,299576,8,Laboratorio
301510,"N-MYC ,DETECCIÓN POR (TR)-PCR CUALITATIVO",339179,339179,339179,8,Laboratorio
301511,"INHIBIDOR DE FACTORES DE COAGULACION (Anti VIII, IX, XI, VII, XII, X, II)",148938,148938,148938,8,Laboratorio
301512,"DETECCIÓN POR (TR)-PCR CUALITATIVO DE TRASLOCACIONES, MUTACIONES Y EXPRESIÓN DE GENES, EN ESTUDIO DE LEUCEMIAS, LINFOMAS Y TUMORES SÓLIDOS PEDIÁTRICOS",299703,299703,299703,8,Laboratorio
301513,MUTACIÓN FACTOR V LEIDEN,91934,91934,91934,8,Laboratorio
301515,FACTOR VON WILLEBRAND COFACTOR RISTOCETINA,73156,73156,73156,8,Laboratorio
301516,ESTUDIO SECRECIÓN PLAQUETARIA (incluye agregación plaquetaria),192009,192009,192009,8,Laboratorio
301518,PERFIL HEMATOLÓGICO,2424,2424,2424,8,Laboratorio
301519,ESTUDIO COMPLETO DE ENFERMEDAD VON WILLEBRAND,266951,266951,266951,8,Laboratorio
301521,MUTACIÓN C677T DE LA MTHFR (METILEN TETRAHIDROFOLATO REDUCTASA,193985,193985,193985,8,Laboratorio
301523,TIEMPO DE TROMBINA,47094,47094,47094,8,Laboratorio
301526,CÉLULAS DEL LUPUS,9142,9142,9142,8,Laboratorio
301528,ACTIVIDAD FACTOR XIII (LISIS DEL COÁGULO EN UREA),90978,90978,90978,8,Laboratorio
301530,FACTOR XIII,222271,222271,222271,8,Laboratorio
301531,FISH T (8;14)(q24;q34),520186,520186,520186,8,Laboratorio
301532,PDGFRA-F1P1L1,339179,339179,339179,8,Laboratorio
301533,"MUTACIÓN C46T DEL FACTOR XII, ESTUDIOGENÉTICO MOLECULAR",239511,239511,239511,8,Laboratorio
301534,HEMOGLOBINA FETAL EN ERITROCITOS,58480,58480,58480,8,Laboratorio
301535,ANTICUERPOS ANTIPLAQUETARIOS DEPENDIENTES DE HEPARINA (IgG),168485,168485,168485,8,Laboratorio
301536,UNIÓN DE FVW A COLÁGENO,93983,93983,93983,8,Laboratorio
301537,MULTIMEROS DEL FACTOR VON WILLEBRAND,197981,197981,197981,8,Laboratorio
301538,MAPEO PLAQUETARIO,389668,389668,389668,8,Laboratorio
301539,TROMBOELASTOGRAFÍA,389668,389668,389668,8,Laboratorio
301540,METAHEMOGLOBINA,5759,5759,5759,8,Laboratorio
301541,TTPK DILUIDO AL 50%,9767,9767,9767,8,Laboratorio
301542,ESTUDIO MOLECULAR in16 CBFB-MYH11,339179,339179,339179,8,Laboratorio
301543,ESTUDIO MOLECULAR MUTACIÓN ITD DEL GEN FLT3,339179,339179,339179,8,Laboratorio
301544,ESTUDIO MOLECULAR MUTACIONES GEN NPM1,339179,339179,339179,8,Laboratorio
301545,ESTUDIO MOLECULAR t(8:21) RUNX1-RUNX1T1 (AML1-ETO),339179,339179,339179,8,Laboratorio
301546,PCR TRASLOCACIÓN T (4;11),339179,339179,339179,8,Laboratorio
301547,PCR TRASLOCACION T (1;11),339179,339179,339179,8,Laboratorio
301548,PCR TRASLOCACION 11;22,339179,339179,339179,8,Laboratorio
301549,T(11;22) EWS-FLI1,339179,339179,339179,8,Laboratorio
301550,PCR TRASLOCACION T (12;21),339179,339179,339179,8,Laboratorio
301551,PCR PARA TRASLOCACION T (9:22) CUALITATIVA,339179,339179,339179,8,Laboratorio
301552,PCR T (15:17) CUALITATIVA,339179,339179,339179,8,Laboratorio
301553,PCR TRASLOCACION T (1;19),339179,339179,339179,8,Laboratorio
301554,MUTACIÓN GEN ABL1,339179,339179,339179,8,Laboratorio
301555,MUTACIONES GEN CALRETICULINA,339179,339179,339179,8,Laboratorio
301556,MUTACIONES GEN MPL,339179,339179,339179,8,Laboratorio
301557,PFA-200 TIEMPO DE CIERRE (OCLUSIÓN),66024,66024,66024,8,Laboratorio
302001,ACETONA CUALITATIVA,1500,1950,2499,8,Laboratorio
302004,ACIDO LÁCTICO,6580,8554,10962,8,Laboratorio
302005,ACIDO ÚRICO,2450,3185,4082,8,Laboratorio
302008,AMILASA,3860,5018,6431,8,Laboratorio
302009,AMINOACIDEMIA CUALITATIVA,10850,14105,18076,8,Laboratorio
302010,AMONIO,3980,5174,6631,8,Laboratorio
302011,BICARBONATO STANDARD,1170,1521,1949,8,Laboratorio
302012,BILIRRUBINA TOTAL,2500,3250,4165,8,Laboratorio
302013,BILIRRUBINA TOTAL Y CONJUGADA,2350,3055,3915,8,Laboratorio
302015,CALCIO,2240,2912,3732,8,Laboratorio
302017,CAROTENO,3570,4641,5948,8,Laboratorio
302018,"CAROTENO, PRUEBA DE SOBRECARGA",7730,10049,12878,8,Laboratorio
302019,CERULOPLASMINA,5950,7735,9913,8,Laboratorio
302020,COBRE,3310,4303,5514,8,Laboratorio
302021,COLINESTERASA,4800,6240,7997,8,Laboratorio
302023,CREATININA,2160,2808,3599,8,Laboratorio
302024,CLEARENCE DE CREATININA,4750,6175,7914,8,Laboratorio
302025,CREATINQUINASA CK MB MIOCÁRDICA,8560,11128,14261,8,Laboratorio
302026,CREATÍNQUINASA CK TOTAL,6130,7969,10213,8,Laboratorio
302027,TROPONINA I,18320,23816,30521,8,Laboratorio
302030,DESHIDROGENASA LÁCTICA TOTAL (LDH),3860,5018,6431,8,Laboratorio
302032,ELECTROLITO CLORO ( SANGRE ),2080,2704,3465,8,Laboratorio
302034,"PERFIL LIPÍDICO (INCLUYE: COLESTEROL TOTAL, HDL, LDL, VLDL Y TRIGLICERIDOS).",10030,13039,16710,8,Laboratorio
302035,"VANCOMICINA, NIVELES PLASMATICOS DE",10080,13104,16793,8,Laboratorio
302036,FENILALANINA,4180,5434,6964,8,Laboratorio
302039,ISOENZIMAS FOSFATASAS ALCALINAS,10210,13273,17010,8,Laboratorio
302040,FOSFATASAS ALCALINAS TOTALES,2060,2678,3432,8,Laboratorio
302042,FÓSFORO,2960,3848,4931,8,Laboratorio
302045,GAMMA GLUTAMILTRANSPEPTIDASA (GGT),3620,4706,6031,8,Laboratorio
302046,GASES Y EQUILIBRIO ACIDO BASE (pH),6320,8216,10529,8,Laboratorio
302047,GLUCOSA,2020,2626,3365,8,Laboratorio
302048,"CURVA DE TOLERANCIA DE GLUCOSA ORAL (PTGO), (DOS DETERMINACIONES; NO INCLUYE LA GLUCOSA QUE SE ADMINISTRA INCLUYE EL VALOR DE LAS DOS TOMAS DE MUESTRAS)",9380,12194,15627,8,Laboratorio
302053,LIPASA,4270,5551,7114,8,Laboratorio
302055,LITIO,4700,6110,7830,8,Laboratorio
302056,MAGNESIO,5140,6682,8563,8,Laboratorio
302057,NITROGENO UREICO (BUN) (AZOEMIA),2130,2769,3549,8,Laboratorio
302058,"OSMOLALIDAD PLASMA (Incluye códigos 030204701, 030205701, 030203203)",3330,4329,5548,8,Laboratorio
302061,ELECTROFORESIS DE PROTEÍNAS,10140,13182,16893,8,Laboratorio
302063,TRANSAMINASAS OXALACÉTICA (SGOT),2990,3887,4981,8,Laboratorio
302064,TRIGLICÉRIDOS,2850,3705,4748,8,Laboratorio
302067,COLESTEROL TOTAL,2190,2847,3649,8,Laboratorio
302068,COLESTEROL HDL,3250,4225,5415,8,Laboratorio
302070,APOLIPOPROTEÍNA A,11170,14521,18609,8,Laboratorio
302075,PERFIL BIOQUÍMICO,14080,18304,23457,8,Laboratorio
302076,"PERFIL HEPÁTICO (INCLUYE TIEMPO DE PROTROMBINA, BILIRRUBINA TOTAL Y CONJUGADA, FOSFATASAS ALCALINAS TOTALES, GGT, TRASAMINASAS GOT/AST Y GPT/ALT).",16500,21450,27489,8,Laboratorio
302077,VITAMINA B12 PPOR INMUNOENSAYO,12220,15886,20359,8,Laboratorio
302078,"25 OH VITAMINA D TOTAL POR INMUNOENSAYO (Quimioluminiscencia, Enzimoinmunoensayo, Radio inmunoensayo y otros)",27170,35321,45265,8,Laboratorio
302081,CALCIO IÓNICO (INCLUYE MEDICIÓN DE PH MÉTODO IÓN SELECTIVO),4020,5226,6697,8,Laboratorio
302082,FENILALANINA CUANTITATIVA (GSS),13820,17966,23024,8,Laboratorio
302083,CARBOXIHEMOGLOBINA,23370,30381,38934,8,Laboratorio
302084,PLOMO EN SANGRE,64800,84240,107957,8,Laboratorio
302085,PREALBUMINA,30630,39819,51030,8,Laboratorio
302086,HOMOCISTEINA,60620,78806,100993,8,Laboratorio
302095,"TIOPURINA METILTRANSFERASA, ACTIVIDAD ENZIMÁTICA",61340,79742,102192,8,Laboratorio
302097,"HORMONA TIROESTIMULANTE, NEONATAL EN GSS",22680,29484,37785,8,Laboratorio
302098,PERFIL DE AMINOÁCIDOS Y ACILCARNITINAS EN GSS,81150,105495,135196,8,Laboratorio
302099,PESQUISA NEONATAL AMPLIADA EN GSS,128900,167570,214747,8,Laboratorio
302100,PROTEÍNAS TOTALES,2370,3081,3948,8,Laboratorio
302101,ALBÚMINA,2370,3081,3948,8,Laboratorio
302109,"PERFIL BIOLÓGICO (Incluye códigos 0301045, 030902201, 0302075, 030202301, 0302034, 0302061, 0302026, 0302045, 030206302)",72745,72745,72745,8,Laboratorio
302110,"PERFIL MULTIANALITICO (Incluye códigos 0302075, 030202301, 0301045, 030902201, 0302064)",36669,36669,36669,8,Laboratorio
302111,"PERFIL CARDIACO (Incluye códigos0302075, 0302064, 0302068, 0302026, 0302025)",46308,46308,46308,8,Laboratorio
302112,"PERFIL MARCIAL (Incluye códigos 0301026, 0301030,)",24447,24447,24447,8,Laboratorio
302113,"PERFIL INMUNOLÓGICO (Incluye códigos 030500502, 030501202, 030501203, 0302026, 030502001)",56081,56081,56081,8,Laboratorio
302114,"PERFIL HORMONAL (0303015, 0303016, 0303019, 0303030)",46640,46640,46640,8,Laboratorio
302115,"PERFIL RENAL (Incluye códigos 030202301, 030205701)",7040,7040,7040,8,Laboratorio
302116,"PERFIL CARDIACO URGENCIA (Incluye códigos 030202701, 0302025, 0302026, 0302108)",66613,66613,66613,8,Laboratorio
302117,"AMIKACINA, NIVELES DE",21916,21916,21916,8,Laboratorio
302119,LIPOPROTEINA A,123531,123531,123531,8,Laboratorio
302121,CUANTIFICACIÓN DE AMINOÁCIDOS,40350,67223,67223,8,Laboratorio
302122,PERFIL METABÓLICO NEONATAL (IVX),269013,269013,269013,8,Laboratorio
302123,"GENTAMICINA, NIVELES DE",54571,54571,54571,8,Laboratorio
302124,ÁCIDO PIRÚVICO (PIRUVATO),108343,108343,108343,8,Laboratorio
302125,NIVELES DE CARNITINA,174700,174700,174700,8,Laboratorio
302126,NIVELES DE TRACOLIMUS,108610,108610,108610,8,Laboratorio
302127,NIVELES DE CICLOSPORINA,91143,91143,91143,8,Laboratorio
302128,NIVELES DE LAMOTRIGINA,83260,83260,83260,8,Laboratorio
302129,ALCOHOL EN SANGRE,15774,15774,15774,8,Laboratorio
302131,TRIPTASA,63936,63936,63936,8,Laboratorio
302133,"ESTUDIO DE INTOXICACIÓN DROGA (Marihuana, Cocaína, Banzodiazepinas, Opiaceos, Anfetaminas)",61675,61675,61675,8,Laboratorio
302135,"PERFIL CRÍTICO (Ph, Po2, Hb, Hto, StO2, Na+, K+,Ca iónico)",22314,22314,22314,8,Laboratorio
302136,NIVELES DE METOTREXATO,106048,106048,106048,8,Laboratorio
302137,PANEL DROGAS DE ABUSO,270683,270683,270683,8,Laboratorio
302138,NIVELES DE LEVETIRACETAM,116410,116410,116410,8,Laboratorio
302139,ÁCIDOS GRASOS DE CADENA MUY LARGA,476701,476701,476701,8,Laboratorio
302140,SCREENING LISOSOMAL,503615,503615,503615,8,Laboratorio
302141,NIVELES DE VORICONAZOL,78520,78520,78520,8,Laboratorio
302142,NIVELES DE OX-CARBAZEPINA,83260,83260,83260,8,Laboratorio
302143,FENCICLIDINA SCREENING,10532,10532,10532,8,Laboratorio
302144,DETERMINACIÓN DE ADENOSINDEAMINASA EN SANGRE U OTRO FLUIDOS BIOLOGICOS.,55614,55614,55614,8,Laboratorio
302163,VITAMINA D3 (COLECALCIFEROL),47341,47341,47341,8,Laboratorio
302164,"CTx SÉRICO, B-CROSSLAPS, CARBOXI TELOPÉPTIDO",121822,121822,121822,8,Laboratorio
302165,NIVELES PLASMÁTICOS DE ADAMIMULAB,141546,141546,141546,8,Laboratorio
302168,INDICE IGG / ALBUMINA EN LCR (SINTESIS INTRATECAL DE IGG),128915,128915,128915,8,Laboratorio
302169,TROPONINA ULTRASENSIBLE (URGENCIA),54248,54248,54248,8,Laboratorio
302170,VITAMINA B6,52856,52856,52856,8,Laboratorio
302171,PERFIL CRÍTICO NEONATOLOGÍA,18539,18539,18539,8,Laboratorio
302172,PERFIL CRÍTICO URGENCIA,18539,18539,18539,8,Laboratorio
302173,"CLOBAZAN, NIVELES PLASMÁTICOS",78837,78837,78837,8,Laboratorio
302174,"ÁCIDO MICOFENOLICO, NIVELES PLASMÁTICOS",55298,55298,55298,8,Laboratorio
302601,NIVELES PLASMÁTICOS ANTICUERPOS ANTI INFLIXIMAB,201612,201612,201612,8,Laboratorio
302602,Ratio SLFT1 / PLGF,225204,225204,225204,8,Laboratorio
302605,fBHCG,158845,158845,158845,8,Laboratorio
302606,"MSUD, DETERMINACIÓN DE BCAA (ENF. ORINA OLOR A JARABE DE ARCE)",17208,17208,17208,8,Laboratorio
302607,"PERFIL PERINATAL, SCREENING (FENILALANINA, TSH NEONATAL, MSUD)",42136,42136,42136,8,Laboratorio
302608,ÁCIDOS BILIARES TOTALES,63947,63947,63947,8,Laboratorio
302611,"VITAMINA A, DETERMINACIÓN",61765,61765,61765,8,Laboratorio
302612,"VITAMINA C, DETERMINACIÓN",86550,86550,86550,8,Laboratorio
302613,"VITAMINA E, DETERMINACIÓN",61765,61765,61765,8,Laboratorio
302614,MERCURIO EN SANGRE,77927,77927,77927,8,Laboratorio
302616,TRIPSINA INMUNOREACTIVA NEONATAL (FIBROSIS QUÍSTICA),87037,87037,87037,8,Laboratorio
302617,PROTEÍNA 14-3-3 EN LCR,304116,304116,304116,8,Laboratorio
302618,NIVELES PLASMÁTICOS EVEROLIMUS,97531,97531,97531,8,Laboratorio
302624,BETA 2 TRANSFERRINA,289941,289941,289941,8,Laboratorio
302626,"ZINC, SUERO",18654,18654,18654,8,Laboratorio
302627,COBALTO EN SANGRE,67019,67019,67019,8,Laboratorio
302628,CROMO EN SANGRE,67019,67019,67019,8,Laboratorio
302629,SELENIO EN SANGRE,67019,67019,67019,8,Laboratorio
302630,BIOMARCADORES ENFERMEDAD DE ALZHEIMER,375807,375807,375807,8,Laboratorio
302631,"RAPAMICINA, NIVELES",62435,62435,62435,8,Laboratorio
302633,ALUMINIO EN SANGRE,65662,65662,65662,8,Laboratorio
302634,CISTATINA C,43694,43694,43694,8,Laboratorio
302635,MDMA (EXTÁSIS) SCREENING,10532,10532,10532,8,Laboratorio
302636,TEST CONFIRMATORIO ANFETAMINAS,72751,72751,72751,8,Laboratorio
302637,TEST CONFIRMATORIO BENZODIAZEPINAS,72751,72751,72751,8,Laboratorio
302638,TEST CONFIRMATORIO COCAÍNA,72751,72751,72751,8,Laboratorio
302639,TEST CONFIRMATORIO MARIHUANA,72751,72751,72751,8,Laboratorio
302640,TEST CONFIRMATORIO MDMA (EXTÁSIS),72751,72751,72751,8,Laboratorio
302641,TEST CONFIRMATORIO OPIÁCEOS,72751,72751,72751,8,Laboratorio
302642,PLGF (FACTOR DE CRECIMIENTO PLACENTARIO),95227,95227,95227,8,Laboratorio
302643,"TOPIRAMATO, NIVELES",66092,66092,66092,8,Laboratorio
302650,INHIBINA B,108599,108599,108599,8,Laboratorio
303001,ADENOCORTICOTROFINA (ACTH),13840,17992,23057,8,Laboratorio
303002,ALDOSTERONA,11410,14833,19009,8,Laboratorio
303003,ANDROSTENEDIONA,9010,11713,15011,8,Laboratorio
303006,CORTISOL,9010,11713,15011,8,Laboratorio
303007,HORMONA DECRECIMIENTO (HGH) (SOMATOTROFINA).,11410,14833,19009,8,Laboratorio
303008,"DEHIDROEPIANDROSTERONA SULFATO (DHA, DHEA)",11250,14625,18743,8,Laboratorio
303012,GASTRINA,12100,15730,20159,8,Laboratorio
303014,"GONADOTROFINA CORIÓNICA, FRACCIÓN BETA",8670,11271,14444,8,Laboratorio
303015,HORMONA FOLÍCULO ESTIMULANTE (FSH),8860,11518,14761,8,Laboratorio
303016,HORMONA LUTEINIZANTE (LH).,8880,11544,14794,8,Laboratorio
303017,INSULINA,8260,10738,13761,8,Laboratorio
303018,"PARATHORMONA, HORMONA PARATIROIDEA O PTH.",13520,17576,22524,8,Laboratorio
303019,PROGESTERONA,8400,10920,13994,8,Laboratorio
303020,PROLACTINA,8860,11518,14761,8,Laboratorio
303021,RENINA,14340,18642,23890,8,Laboratorio
303022,TESTOSTERONA,9220,11986,15361,8,Laboratorio
303023,TESTOSTERONA LIBRE EN SANGRE,10530,13689,17543,8,Laboratorio
303024,TIROESTIMULANTE (TSH),7300,9490,12162,8,Laboratorio
303025,TIROGLOBULINA.,11410,14833,19009,8,Laboratorio
303026,TIROXINA LIBRE (T4L),8400,10920,13994,8,Laboratorio
303027,TIROXINA O TETRAYODOTIRONINA (T4).,7300,9490,12162,8,Laboratorio
303028,TRIYODOTIRONINA (T3),7580,9854,12628,8,Laboratorio
303029,17 HIDROXIPROGESTERONA,11410,14833,19009,8,Laboratorio
